Customer_ID,First name,Last name,date of birth,gender,agree_for_promo,autopay_card,email,MSISDN,Status,customer category,customer_since,region,language,termination_date
7463,Antonia,Oliveira,1964-09-05,female,No,3341284705305042,anto.olive64@gmail.com,+55-66-66302358,active,business,1997-02-02,Rio-de-Zhaneiro,portuguese,----------
7464,Marcia,Rodrigues,1946-09-26,female,No,3154678726835160,marc.rodri46@gmail.com,+55-85-85458571,inactive,phyzical,1996-09-26,San_Paulo,english,1999-03-29
7465,Carlos,Cardoso,1977-04-21,male,No,5433311740186408,carl.cardo77@gmail.com,+55-73-73337060,active,phyzical,1998-08-29,Brasilia,portuguese,----------
7466,Paulo,Oliveira,1964-02-23,male,No,0306633758255855,paul.olive64@gmail.com,+55-33-33681230,active,phyzical,2003-05-03,Fortalesa,portuguese,----------
7467,Carlos,Ribeiro,1941-06-10,male,No,2815718384543682,carl.ribei41@gmail.com,+55-76-76613674,active,phyzical,2003-03-07,Salvador,portuguese,----------
7468,Paulo,Cardoso,1985-11-12,male,No,7802208375116158,paul.cardo85@gmail.com,+55-66-66650237,active,phyzical,2007-03-24,Brasilia,english,----------
7469,Antonio,Sousa,1966-04-04,male,No,0030703385152087,anto.sousa66@gmail.com,+55-43-43328181,active,phyzical,2001-12-10,Salvador,portuguese,----------
7470,Marcos,Barbosa,1964-01-27,male,No,3228431316240376,marc.barbo64@gmail.com,+55-58-58387012,active,phyzical,2018-04-19,Brasilia,portuguese,----------
7471,Jose,Silva,1961-01-14,male,No,6128730500257057,jose.silva61@gmail.com,+55-85-85000047,active,phyzical,2020-11-17,San_Paulo,portuguese,----------
7472,Aline,Barbosa,1983-03-22,female,No,2354281420364818,alin.barbo83@gmail.com,+55-84-84714038,active,phyzical,2013-07-08,Rio-de-Zhaneiro,english,----------
7473,Marcia,Oliveira,1992-09-13,female,No,7161814776781701,marc.olive92@gmail.com,+55-12-12545370,active,phyzical,2011-02-28,Rio-de-Zhaneiro,portuguese,----------
7474,Marcos,Santos,1992-07-07,male,No,2858772564507317,marc.santo92@gmail.com,+55-28-28510730,active,phyzical,2010-12-20,San_Paulo,portuguese,----------
7475,Antonia,Silva,1989-03-14,female,No,8611783306501146,anto.silva89@gmail.com,+55-31-31743586,active,phyzical,2020-10-10,Rio-de-Zhaneiro,portuguese,----------
7476,Marcia,Silva,1987-10-09,female,Yes,0511006671483564,marc.silva87@gmail.com,+55-45-45582130,active,phyzical,2006-02-25,San_Paulo,portuguese,----------
7477,Antonia,Sousa,1994-11-06,female,Yes,8616365237424651,anto.sousa94@gmail.com,+55-05-05802646,active,phyzical,2017-07-25,San_Paulo,portuguese,----------
7478,Francisco,Ferreira,1965-07-07,male,No,8587834272327265,fran.ferre65@gmail.com,+55-51-51882526,inactive,business,1996-05-27,Brasilia,portuguese,2001-09-18
7479,Marcia,Melo,1959-02-15,female,No,3864246678166044,marc.melo59@gmail.com,+55-17-17052567,active,phyzical,2010-11-12,San_Paulo,portuguese,----------
7480,Marcos,Costa,1957-01-06,male,No,8174078284882688,marc.costa57@gmail.com,+55-56-56053131,active,phyzical,1997-08-01,San_Paulo,portuguese,----------
7481,Lucas,Melo,1968-06-12,male,No,7425625446777258,luca.melo68@gmail.com,+55-77-77154130,active,phyzical,2010-07-24,San_Paulo,portuguese,----------
7482,Joao,Almeida,1977-02-03,male,No,7436368264063166,joao.almei77@gmail.com,+55-34-34130810,active,phyzical,2014-11-06,Salvador,portuguese,----------
7483,Pedro,Rodrigues,1967-11-04,male,No,----------,pedr.rodri67@gmail.com,+55-16-16231183,active,phyzical,2011-09-22,Rio-de-Zhaneiro,portuguese,----------
7484,Maria,Gomes,1977-06-13,female,No,3308884771881344,mari.gomes77@gmail.com,+55-83-83260267,active,phyzical,2011-03-27,Salvador,english,----------
7485,Patricia,Santos,1971-01-07,female,No,3465148601377027,patr.santo71@gmail.com,+55-27-27220350,active,phyzical,2021-09-04,Rio-de-Zhaneiro,portuguese,----------
7486,Carlos,Pereira,1974-06-15,male,No,4335262803101353,carl.perei74@gmail.com,+55-42-42737737,active,phyzical,2022-01-04,Rio-de-Zhaneiro,portuguese,----------
7487,Paulo,Costa,1999-01-21,male,Yes,1855306381808000,paul.costa99@gmail.com,+55-46-46040203,active,phyzical,2022-01-30,Salvador,portuguese,----------
7488,Pedro,Oliveira,1970-05-06,male,No,7823037416781688,pedr.olive70@gmail.com,+55-74-74800062,active,phyzical,2022-01-01,San_Paulo,english,----------
7489,Jose,Ribeiro,1993-06-22,male,Yes,0111550580831026,jose.ribei93@gmail.com,+55-85-85753115,active,phyzical,2021-12-15,San_Paulo,portuguese,----------
7490,Andriana,Melo,1965-12-30,female,No,4512518507878053,andr.melo65@gmail.com,+55-27-27100312,active,phyzical,2011-08-30,Rio-de-Zhaneiro,portuguese,----------
7491,Maria,Gomes,1962-02-28,female,No,4261611461620418,mari.gomes62@gmail.com,+55-23-23841805,active,phyzical,2011-06-26,San_Paulo,english,----------
7492,Joao,Costa,1963-02-17,male,No,5383886474152863,joao.costa63@gmail.com,+55-35-35514621,active,phyzical,2000-08-17,Fortalesa,portuguese,----------
7493,Lucas,Rodrigues,2002-03-23,male,Yes,6651441302471800,luca.rodri2@gmail.com,+55-07-07420858,active,phyzical,2022-01-10,Salvador,portuguese,----------
7494,Jose,Sousa,1996-03-16,male,No,----------,jose.sousa96@gmail.com,+55-83-83872817,inactive,phyzical,2014-12-04,Rio-de-Zhaneiro,english,2016-10-24
7495,Andriana,Cardoso,1986-09-11,female,No,6652011561117035,andr.cardo86@gmail.com,+55-11-11174746,active,phyzical,2009-06-04,San_Paulo,portuguese,----------
7496,Andriana,Almeida,1994-11-20,female,No,----------,andr.almei94@gmail.com,+55-16-16371231,active,phyzical,2017-05-22,Salvador,portuguese,----------
7497,Andriana,Gomes,1976-03-23,female,No,4677278031281780,andr.gomes76@gmail.com,+55-24-24382307,active,business,2018-11-01,Rio-de-Zhaneiro,portuguese,----------
7498,Jose,Melo,1992-03-15,male,No,2700437154127686,jose.melo92@gmail.com,+55-38-38660820,active,phyzical,2015-01-15,San_Paulo,portuguese,----------
7499,Patricia,Melo,1961-07-18,female,No,----------,patr.melo61@gmail.com,+55-83-83235483,active,phyzical,2005-03-27,San_Paulo,portuguese,----------
7500,Pedro,Costa,1986-05-29,male,No,7511463170280526,pedr.costa86@gmail.com,+55-44-44640787,active,phyzical,2020-12-07,Brasilia,english,----------
7501,Luiz,Barbosa,1992-07-29,male,No,7677864087280031,luiz.barbo92@gmail.com,+55-62-62521227,active,phyzical,2012-07-04,San_Paulo,english,----------
7502,Antonia,Silva,1999-02-08,female,No,1715456511471860,anto.silva99@gmail.com,+55-55-55701370,active,phyzical,2017-10-20,San_Paulo,portuguese,----------
7503,Marcos,Ferreira,1985-07-26,male,No,1431468823404163,marc.ferre85@gmail.com,+55-42-42330662,active,business,2014-09-06,Salvador,portuguese,----------
7504,Marcia,Ferreira,1987-05-03,female,No,4427457714238203,marc.ferre87@gmail.com,+55-11-11505220,active,phyzical,2022-01-20,San_Paulo,portuguese,----------
7505,Patricia,Araujo,2002-06-29,female,Yes,0538561737207620,patr.arauj2@gmail.com,+55-78-78023160,active,phyzical,2021-05-02,San_Paulo,english,----------
7506,Andriana,Costa,1996-10-22,female,Yes,2758403013176005,andr.costa96@gmail.com,+55-52-52423658,active,phyzical,2022-02-20,San_Paulo,portuguese,----------
7507,Paulo,Melo,1991-04-16,male,No,5855343645844656,paul.melo91@gmail.com,+55-38-38116283,active,business,2011-07-23,Rio-de-Zhaneiro,portuguese,----------
7508,Carlos,Cardoso,1996-07-06,male,No,6776803807268386,carl.cardo96@gmail.com,+55-80-80148574,active,business,2015-01-25,Rio-de-Zhaneiro,portuguese,----------
7509,Maria,Ribeiro,1979-01-15,female,No,1007552205753031,mari.ribei79@gmail.com,+55-35-35772048,active,business,2000-09-29,Brasilia,portuguese,----------
7510,Luiz,Alves,2003-12-20,male,Yes,3415454424620685,luiz.alves3@gmail.com,+55-30-30434421,active,phyzical,2021-11-02,Rio-de-Zhaneiro,portuguese,----------
7511,Juliana,Araujo,1997-04-15,female,Yes,0635442121867117,juli.arauj97@gmail.com,+55-28-28102837,active,phyzical,2019-05-02,Salvador,portuguese,----------
7512,Andriana,Costa,1981-06-19,female,No,4650075733388748,andr.costa81@gmail.com,+55-02-02535035,active,business,2017-06-22,Rio-de-Zhaneiro,english,----------
7513,Jose,Carvalho,1963-06-03,male,No,----------,jose.carva63@gmail.com,+55-16-16802283,active,phyzical,2011-10-26,Rio-de-Zhaneiro,portuguese,----------
7514,Juliana,Costa,1957-08-24,female,No,----------,juli.costa57@gmail.com,+55-78-78470473,active,phyzical,2019-11-10,San_Paulo,portuguese,----------
7515,Patricia,Ribeiro,2001-08-29,female,Yes,3054408016153365,patr.ribei1@gmail.com,+55-68-68064050,active,phyzical,2021-07-04,Fortalesa,portuguese,----------
7516,Joao,Santos,1946-07-11,male,No,4476471546271486,joao.santo46@gmail.com,+55-16-16601824,inactive,phyzical,1999-10-05,Rio-de-Zhaneiro,portuguese,2005-04-20
7517,Ana,Almeida,1975-02-28,female,No,----------,ana.almei75@gmail.com,+55-55-55374602,active,business,2005-06-11,San_Paulo,english,----------
7518,Patricia,Lima,1950-07-03,female,No,7521166076147004,patr.lima50@gmail.com,+55-62-62668564,active,phyzical,2000-08-22,Salvador,portuguese,----------
7519,Paulo,Alves,1986-10-12,male,Yes,----------,paul.alves86@gmail.com,+55-13-13433225,active,phyzical,2008-03-14,San_Paulo,english,----------
7520,Ana,Ribeiro,1930-07-11,female,No,----------,ana.ribei30@gmail.com,+55-47-47264376,active,phyzical,2012-05-23,San_Paulo,portuguese,----------
7521,Antonio,Araujo,2003-11-14,male,No,5605875470533041,anto.arauj3@gmail.com,+55-00-00823831,active,phyzical,2021-04-14,San_Paulo,portuguese,----------
7522,Aline,Barbosa,1948-11-28,female,No,1218383131071034,alin.barbo48@gmail.com,+55-81-81620144,inactive,phyzical,1996-09-22,Salvador,portuguese,2000-07-26
7523,Aline,Silva,1992-08-29,female,No,1703881723386284,alin.silva92@gmail.com,+55-13-13641058,active,phyzical,2011-09-27,Rio-de-Zhaneiro,portuguese,----------
7524,Fernanda,Ferreira,1979-01-27,female,No,8027274320673128,fern.ferre79@gmail.com,+55-66-66828407,inactive,phyzical,2010-12-27,San_Paulo,english,2018-05-03
7525,Franciska,Alves,1975-06-20,female,No,8306062803364812,fran.alves75@gmail.com,+55-68-68612033,active,phyzical,2009-10-22,Rio-de-Zhaneiro,portuguese,----------
7526,Patricia,Martins,1981-03-03,female,No,4644725530260201,patr.marti81@gmail.com,+55-40-40707867,active,phyzical,2020-10-07,Salvador,portuguese,----------
7527,Franciska,Martins,1983-01-15,female,No,8777804401084411,fran.marti83@gmail.com,+55-66-66736166,active,phyzical,2011-01-24,San_Paulo,portuguese,----------
7528,Jose,Pereira,1953-08-12,male,No,3471855646531178,jose.perei53@gmail.com,+55-31-31030687,active,phyzical,2015-09-25,Fortalesa,portuguese,----------
7529,Antonia,Ribeiro,1955-12-05,female,No,8188840185303713,anto.ribei55@gmail.com,+55-61-61175608,active,phyzical,2001-11-12,Rio-de-Zhaneiro,portuguese,----------
7530,Marcia,Melo,1984-04-30,female,Yes,5676701546070662,marc.melo84@gmail.com,+55-46-46827441,active,phyzical,2021-05-01,San_Paulo,english,----------
7531,Jose,Lima,1993-07-18,male,No,0832215884588863,jose.lima93@gmail.com,+55-62-62062316,active,phyzical,2011-11-21,San_Paulo,portuguese,----------
7532,Marcos,Ribeiro,1953-09-09,male,No,3078475155787832,marc.ribei53@gmail.com,+55-73-73466556,active,phyzical,2019-08-31,San_Paulo,portuguese,----------
7533,Paulo,Santos,1982-03-15,male,No,2727614720011304,paul.santo82@gmail.com,+55-05-05806572,active,business,2004-06-28,Fortalesa,english,----------
7534,Paulo,Ferreira,1998-01-12,male,Yes,----------,paul.ferre98@gmail.com,+55-71-71017533,active,phyzical,2022-02-08,Salvador,portuguese,----------
7535,Pedro,Rodrigues,1969-01-19,male,No,4538842520805331,pedr.rodri69@gmail.com,+55-37-37567776,active,phyzical,2007-05-03,Rio-de-Zhaneiro,english,----------
7536,Ana,Melo,1982-09-07,female,Yes,7735433455720510,ana.melo82@gmail.com,+55-55-55050847,active,phyzical,2021-02-02,Rio-de-Zhaneiro,portuguese,----------
7537,Andriana,Carvalho,1956-01-11,female,No,1808277326067853,andr.carva56@gmail.com,+55-70-70777702,inactive,phyzical,2001-10-29,Rio-de-Zhaneiro,english,2013-05-01
7538,Maria,Costa,1989-07-14,female,Yes,5440236080346023,mari.costa89@gmail.com,+55-54-54761380,active,business,2011-01-31,San_Paulo,portuguese,----------
7539,Luiz,Melo,1961-06-14,male,No,4164635487071248,luiz.melo61@gmail.com,+55-67-67527277,inactive,business,2005-10-02,San_Paulo,portuguese,2014-07-06
7540,Ana,Araujo,1979-07-02,female,Yes,8840165505230127,ana.arauj79@gmail.com,+55-44-44258607,active,business,2020-01-12,Rio-de-Zhaneiro,english,----------
7541,Marcia,Almeida,1997-11-21,female,Yes,7674405074020413,marc.almei97@gmail.com,+55-78-78187115,active,phyzical,2016-07-03,Rio-de-Zhaneiro,portuguese,----------
7542,Francisco,Lima,1989-02-13,male,No,0541830880071163,fran.lima89@gmail.com,+55-78-78756515,active,phyzical,2010-06-28,Rio-de-Zhaneiro,portuguese,----------
7543,Pedro,Pereira,1979-01-21,male,No,2307461762804018,pedr.perei79@gmail.com,+55-51-51303237,active,phyzical,2011-09-08,Rio-de-Zhaneiro,portuguese,----------
7544,Andriana,Pereira,1980-12-08,female,No,5676664158858506,andr.perei80@gmail.com,+55-06-06811835,inactive,phyzical,2007-08-22,Brasilia,portuguese,2016-04-01
7545,Francisco,Sousa,1979-03-03,male,No,5247252614427656,fran.sousa79@gmail.com,+55-65-65662245,inactive,phyzical,2000-01-08,San_Paulo,portuguese,2020-12-18
7546,Patricia,Ferreira,1938-02-06,female,No,2347140652024560,patr.ferre38@gmail.com,+55-50-50304646,active,phyzical,2007-10-14,San_Paulo,portuguese,----------
7547,Marcia,Oliveira,1976-01-26,female,No,0858588307053175,marc.olive76@gmail.com,+55-25-25730865,active,phyzical,1999-07-07,Rio-de-Zhaneiro,portuguese,----------
7548,Paulo,Alves,1987-03-02,male,No,2123801084181516,paul.alves87@gmail.com,+55-26-26852222,active,phyzical,2014-05-22,San_Paulo,portuguese,----------
7549,Marcos,Alves,1962-09-15,male,No,4202873766254710,marc.alves62@gmail.com,+55-53-53864075,active,business,1996-02-16,Salvador,english,----------
7550,Luiz,Sousa,1991-05-23,male,No,1820111518512116,luiz.sousa91@gmail.com,+55-51-51672742,active,phyzical,2016-06-02,San_Paulo,portuguese,----------
7551,Patricia,Melo,1983-05-09,female,No,----------,patr.melo83@gmail.com,+55-80-80438066,active,phyzical,2010-03-19,San_Paulo,portuguese,----------
7552,Lucas,Rodrigues,1980-11-22,male,No,----------,luca.rodri80@gmail.com,+55-51-51223878,inactive,phyzical,2008-01-16,San_Paulo,portuguese,2017-08-12
7553,Antonia,Ferreira,1995-12-21,female,No,4653886773525830,anto.ferre95@gmail.com,+55-85-85165867,active,phyzical,2020-07-11,Brasilia,portuguese,----------
7554,Fernanda,Lima,1969-07-26,female,No,8342374611471216,fern.lima69@gmail.com,+55-63-63048481,inactive,phyzical,2008-08-07,Fortalesa,portuguese,2012-12-20
7555,Juliana,Ferreira,1980-10-17,female,No,0034148628713834,juli.ferre80@gmail.com,+55-83-83121635,active,phyzical,2010-08-15,Fortalesa,portuguese,----------
7556,Paulo,Rodrigues,1965-02-01,male,No,----------,paul.rodri65@gmail.com,+55-20-20174245,inactive,phyzical,1998-06-22,Rio-de-Zhaneiro,portuguese,2019-03-17
7557,Ana,Pereira,1995-04-06,female,Yes,7106264804541801,ana.perei95@gmail.com,+55-75-75215863,active,phyzical,2022-02-18,San_Paulo,portuguese,----------
7558,Paulo,Rodrigues,1968-06-16,male,No,1355316036347335,paul.rodri68@gmail.com,+55-37-37525447,active,business,1999-07-21,Rio-de-Zhaneiro,portuguese,----------
7559,Luiz,Pereira,1983-09-09,male,No,7858811157166688,luiz.perei83@gmail.com,+55-78-78872117,active,business,2013-08-16,San_Paulo,portuguese,----------
7560,Franciska,Lima,1993-06-27,female,No,2865624753586832,fran.lima93@gmail.com,+55-20-20105045,active,phyzical,2012-08-25,Rio-de-Zhaneiro,english,----------
7561,Franciska,Ribeiro,1978-01-15,female,No,5443318220112766,fran.ribei78@gmail.com,+55-70-70366423,active,phyzical,2019-11-19,San_Paulo,portuguese,----------
7562,Lucas,Oliveira,1988-07-29,male,No,0253751865557265,luca.olive88@gmail.com,+55-02-02431367,active,business,2021-05-12,San_Paulo,portuguese,----------
7563,Franciska,Araujo,1993-11-19,female,No,6531461637126055,fran.arauj93@gmail.com,+55-84-84857541,active,phyzical,2012-08-18,Rio-de-Zhaneiro,portuguese,----------
7564,Franciska,Barbosa,1981-02-09,female,No,2265341888371863,fran.barbo81@gmail.com,+55-80-80274767,active,phyzical,2013-05-17,Salvador,portuguese,----------
7565,Antonia,Gomes,1969-11-15,female,No,2451776230472587,anto.gomes69@gmail.com,+55-42-42003780,inactive,phyzical,2013-01-12,San_Paulo,english,2018-01-04
7566,Andriana,Almeida,1967-01-17,female,No,0052743332480682,andr.almei67@gmail.com,+55-36-36831655,active,phyzical,1996-11-27,Rio-de-Zhaneiro,portuguese,----------
7567,Antonio,Oliveira,1978-10-29,male,No,----------,anto.olive78@gmail.com,+55-81-81338786,inactive,phyzical,1996-11-16,Salvador,english,2021-12-22
7568,Antonia,Alves,1980-04-02,female,No,0407635418506040,anto.alves80@gmail.com,+55-54-54768022,active,phyzical,2017-10-10,Rio-de-Zhaneiro,english,----------
7569,Patricia,Gomes,1974-07-16,female,No,7157775776164457,patr.gomes74@gmail.com,+55-21-21216800,active,phyzical,2022-02-23,Rio-de-Zhaneiro,portuguese,----------
7570,Jose,Silva,1978-07-19,male,No,1482070338655654,jose.silva78@gmail.com,+55-81-81844857,inactive,phyzical,1997-10-20,Rio-de-Zhaneiro,portuguese,2016-07-09
7571,Maria,Santos,1968-08-16,female,No,0476082548648754,mari.santo68@gmail.com,+55-23-23250107,inactive,phyzical,1996-01-27,San_Paulo,portuguese,2011-06-04
7572,Carlos,Alves,1930-03-13,male,No,----------,carl.alves30@gmail.com,+55-77-77242211,active,phyzical,1995-02-03,San_Paulo,english,----------
7573,Ana,Santos,1988-10-19,female,No,----------,ana.santo88@gmail.com,+55-85-85621154,active,phyzical,2016-07-16,Rio-de-Zhaneiro,english,----------
7574,Antonio,Lima,1973-09-25,male,No,----------,anto.lima73@gmail.com,+55-74-74505766,active,phyzical,2014-10-17,Salvador,english,----------
7575,Marcos,Cardoso,1979-11-10,male,No,8421834103013267,marc.cardo79@gmail.com,+55-74-74354720,active,phyzical,2002-05-11,Salvador,portuguese,----------
7576,Francisco,Oliveira,1954-09-05,male,No,7401818787175536,fran.olive54@gmail.com,+55-76-76463076,inactive,business,2001-12-22,San_Paulo,portuguese,2020-04-29
7577,Pedro,Ferreira,1991-04-25,male,Yes,6104260757452476,pedr.ferre91@gmail.com,+55-34-34570062,active,phyzical,2013-02-12,Rio-de-Zhaneiro,portuguese,----------
7578,Carlos,Rodrigues,1991-07-01,male,No,----------,carl.rodri91@gmail.com,+55-71-71262547,active,business,2014-09-29,Salvador,portuguese,----------
7579,Maria,Cardoso,1974-09-28,female,No,2137106247772031,mari.cardo74@gmail.com,+55-21-21638804,active,phyzical,2004-07-27,Brasilia,portuguese,----------
7580,Ana,Silva,2002-05-30,female,Yes,0004228730281850,ana.silva2@gmail.com,+55-06-06205155,active,phyzical,2021-08-05,San_Paulo,portuguese,----------
7581,Maria,Ribeiro,1973-09-16,female,No,5668068267133647,mari.ribei73@gmail.com,+55-88-88454670,active,phyzical,2020-10-22,Salvador,portuguese,----------
7582,Francisco,Ribeiro,1977-03-06,male,No,3676027077054317,fran.ribei77@gmail.com,+55-36-36282218,active,phyzical,2008-12-31,San_Paulo,portuguese,----------
7583,Aline,Rodrigues,1996-10-19,female,No,3442864140106070,alin.rodri96@gmail.com,+55-45-45746486,active,phyzical,2016-06-22,San_Paulo,portuguese,----------
7584,Maria,Carvalho,1973-09-26,female,No,6386580171667335,mari.carva73@gmail.com,+55-44-44426765,active,phyzical,2015-05-11,Rio-de-Zhaneiro,portuguese,----------
7585,Paulo,Lima,1980-09-09,male,No,----------,paul.lima80@gmail.com,+55-28-28576446,active,business,2017-01-13,Rio-de-Zhaneiro,portuguese,----------
7586,Jose,Cardoso,1938-06-10,male,No,6808854257388557,jose.cardo38@gmail.com,+55-86-86360202,active,phyzical,2008-03-01,San_Paulo,portuguese,----------
7587,Lucas,Gomes,1992-08-03,male,No,4088826286078617,luca.gomes92@gmail.com,+55-04-04675765,active,phyzical,2010-08-29,Rio-de-Zhaneiro,portuguese,----------
7588,Marcos,Carvalho,1980-03-27,male,No,----------,marc.carva80@gmail.com,+55-65-65255657,active,business,2009-01-29,San_Paulo,portuguese,----------
7589,Aline,Martins,1987-12-13,female,No,7632684746643758,alin.marti87@gmail.com,+55-88-88184266,active,phyzical,2017-11-04,Rio-de-Zhaneiro,portuguese,----------
7590,Carlos,Alves,1975-04-28,male,No,1643572861114072,carl.alves75@gmail.com,+55-00-00530760,active,phyzical,2003-11-28,Rio-de-Zhaneiro,english,----------
7591,Patricia,Martins,1988-10-18,female,Yes,5876802475178570,patr.marti88@gmail.com,+55-11-11385132,active,phyzical,2020-08-26,San_Paulo,portuguese,----------
7592,Franciska,Silva,2003-11-28,female,Yes,----------,fran.silva3@gmail.com,+55-14-14761838,active,phyzical,2022-01-08,Rio-de-Zhaneiro,portuguese,----------
7593,Francisco,Pereira,1959-04-12,male,No,0411525371417823,fran.perei59@gmail.com,+55-57-57436120,active,business,2022-01-07,San_Paulo,portuguese,----------
7594,Lucas,Pereira,1977-07-13,male,No,----------,luca.perei77@gmail.com,+55-84-84770347,active,phyzical,2008-10-11,Brasilia,portuguese,----------
7595,Luiz,Sousa,1994-06-08,male,Yes,0720157186328351,luiz.sousa94@gmail.com,+55-80-80245050,active,phyzical,2020-05-30,Rio-de-Zhaneiro,portuguese,----------
7596,Francisco,Costa,1986-08-17,male,No,8283188387807501,fran.costa86@gmail.com,+55-08-08707614,active,business,2020-05-02,Brasilia,english,----------
7597,Aline,Melo,1983-06-16,female,No,1381125131718300,alin.melo83@gmail.com,+55-20-20387833,inactive,business,2002-06-02,Rio-de-Zhaneiro,portuguese,2018-04-12
7598,Marcia,Barbosa,1975-03-27,female,No,----------,marc.barbo75@gmail.com,+55-18-18477001,active,business,2019-06-01,San_Paulo,portuguese,----------
7599,Andriana,Cardoso,1964-05-16,female,No,2865887625108111,andr.cardo64@gmail.com,+55-47-47426146,active,phyzical,2016-06-20,San_Paulo,portuguese,----------
7600,Patricia,Silva,1978-07-14,female,No,7534836613264172,patr.silva78@gmail.com,+55-75-75530355,active,business,1998-09-10,San_Paulo,portuguese,----------
7601,Jose,Barbosa,1984-07-27,male,Yes,----------,jose.barbo84@gmail.com,+55-40-40321014,active,business,2002-05-21,San_Paulo,portuguese,----------
7602,Joao,Sousa,1967-10-31,male,No,6320702618855365,joao.sousa67@gmail.com,+55-54-54360032,active,business,2004-07-04,San_Paulo,portuguese,----------
7603,Franciska,Ribeiro,1977-06-22,female,No,2445557074618406,fran.ribei77@gmail.com,+55-42-42175116,active,business,2016-10-31,Rio-de-Zhaneiro,portuguese,----------
7604,Lucas,Oliveira,1981-05-28,male,No,6048252488521587,luca.olive81@gmail.com,+55-72-72571070,active,phyzical,2019-07-29,Rio-de-Zhaneiro,portuguese,----------
7605,Pedro,Santos,1995-01-22,male,No,8385614580767623,pedr.santo95@gmail.com,+55-81-81667723,active,phyzical,2022-02-20,Rio-de-Zhaneiro,portuguese,----------
7606,Juliana,Cardoso,1948-12-26,female,No,3173076815500016,juli.cardo48@gmail.com,+55-64-64685831,active,phyzical,2022-01-17,Brasilia,portuguese,----------
7607,Maria,Almeida,1962-09-08,female,No,1763377201217834,mari.almei62@gmail.com,+55-84-84705577,active,business,2008-10-30,San_Paulo,portuguese,----------
7608,Fernanda,Ferreira,2000-11-26,female,Yes,8612877836022582,fern.ferre0@gmail.com,+55-02-02323320,active,phyzical,2018-02-23,Rio-de-Zhaneiro,english,----------
7609,Antonio,Almeida,1988-06-15,male,No,----------,anto.almei88@gmail.com,+55-26-26004453,active,phyzical,2015-10-04,Rio-de-Zhaneiro,portuguese,----------
7610,Lucas,Carvalho,1970-07-09,male,No,0282215604327461,luca.carva70@gmail.com,+55-61-61777240,active,business,2015-02-06,Brasilia,portuguese,----------
7611,Franciska,Melo,1989-03-29,female,No,----------,fran.melo89@gmail.com,+55-01-01678610,active,phyzical,2014-06-28,Rio-de-Zhaneiro,portuguese,----------
7612,Carlos,Martins,1964-12-30,male,No,8845723385676614,carl.marti64@gmail.com,+55-87-87464357,active,phyzical,2016-02-28,Rio-de-Zhaneiro,portuguese,----------
7613,Antonio,Alves,1999-04-17,male,Yes,2486255053026243,anto.alves99@gmail.com,+55-14-14160703,inactive,phyzical,2017-10-22,Fortalesa,english,2020-12-15
7614,Ana,Martins,1991-04-12,female,Yes,----------,ana.marti91@gmail.com,+55-64-64324443,active,phyzical,2019-07-04,San_Paulo,english,----------
7615,Jose,Gomes,1981-04-24,male,No,----------,jose.gomes81@gmail.com,+55-37-37502835,active,phyzical,2021-02-25,Salvador,portuguese,----------
7616,Ana,Cardoso,1989-01-06,female,No,8085140466528857,ana.cardo89@gmail.com,+55-87-87211512,active,phyzical,2010-05-13,San_Paulo,portuguese,----------
7617,Aline,Silva,1995-06-05,female,No,----------,alin.silva95@gmail.com,+55-67-67383181,inactive,phyzical,2014-10-28,Fortalesa,portuguese,2019-09-08
7618,Franciska,Costa,1958-11-12,female,No,6081242084053574,fran.costa58@gmail.com,+55-13-13346161,active,phyzical,1996-12-31,Brasilia,portuguese,----------
7619,Lucas,Oliveira,1979-08-08,male,No,0078331583482261,luca.olive79@gmail.com,+55-12-12680440,active,business,2022-02-01,San_Paulo,portuguese,----------
7620,Aline,Martins,1976-04-09,female,Yes,5405500566235016,alin.marti76@gmail.com,+55-74-74358204,active,phyzical,2005-06-04,Rio-de-Zhaneiro,portuguese,----------
7621,Andriana,Ferreira,1954-03-04,female,No,6721178118641726,andr.ferre54@gmail.com,+55-81-81812336,active,phyzical,2011-12-19,Salvador,portuguese,----------
7622,Maria,Costa,1998-12-10,female,Yes,----------,mari.costa98@gmail.com,+55-65-65306213,active,business,2018-03-05,San_Paulo,portuguese,----------
7623,Marcos,Sousa,1975-01-30,male,No,----------,marc.sousa75@gmail.com,+55-24-24031131,active,phyzical,2012-03-16,San_Paulo,portuguese,----------
7624,Patricia,Cardoso,2002-06-11,female,No,0451688104216514,patr.cardo2@gmail.com,+55-23-23730565,active,phyzical,2021-08-11,San_Paulo,portuguese,----------
7625,Jose,Melo,1995-02-07,male,Yes,8702014458260481,jose.melo95@gmail.com,+55-42-42454778,active,phyzical,2020-12-18,Rio-de-Zhaneiro,english,----------
7626,Fernanda,Costa,1974-03-16,female,No,0034345148286770,fern.costa74@gmail.com,+55-65-65684513,active,phyzical,1998-09-16,Fortalesa,portuguese,----------
7627,Luiz,Araujo,1990-10-21,male,Yes,1537605203506211,luiz.arauj90@gmail.com,+55-01-01611425,active,phyzical,2017-01-10,San_Paulo,portuguese,----------
7628,Franciska,Sousa,1959-10-31,female,No,7617872155721400,fran.sousa59@gmail.com,+55-28-28131138,inactive,phyzical,1998-05-06,Rio-de-Zhaneiro,portuguese,2004-06-22
